order_id,order_date,customer_id,amount
1,2025-07-13,1031.0,86.38
2,2025-07-13,1067.0,158.2
3,2025-07-13,1020.0,726.47
4,2025-07-13,1023.0,406.03
5,2025-07-13,1020.0,822.45
6,2025-07-13,1060.0,343.77
7,2025-07-13,1033.0,968.04
8,2025-07-13,1009.0,970.62
9,2025-07-13,1002.0,704.06
10,2025-07-13,1056.0,460.82
11,2025-07-13,1058.0,61.91
12,2025-07-13,1045.0,760.28
13,2025-07-13,1057.0,340.33
14,2025-07-13,1091.0,672.06
15,2025-07-13,1014.0,344.42
16,2025-07-13,1022.0,306.41
17,2025-07-13,1014.0,156.48
18,2025-07-13,1023.0,390.53
19,2025-07-13,1079.0,79.21
20,2025-07-13,1037.0,469.42
21,2025-07-13,1001.0,732.84
22,2025-07-13,1059.0,264.5
23,2025-07-13,1044.0,979.29
24,2025-07-13,1042.0,658.32
25,2025-07-13,,925.23
26,2025-07-13,1032.0,965.29
27,2025-07-13,1084.0,647.55
28,2025-07-13,1075.0,392.23
29,2025-07-13,1090.0,151.86
30,2025-07-13,1044.0,409.29
31,2025-07-13,1072.0,845.71
32,2025-07-13,1083.0,767.89
33,2025-07-13,1041.0,957.5
34,2025-07-13,1085.0,364.89
35,2025-07-13,1083.0,359.17
36,2025-07-13,1036.0,145.27
37,2025-07-13,1010.0,242.73
38,2025-07-13,1032.0,337.33
39,2025-07-13,1010.0,155.78
40,2025-07-13,1058.0,143.06
41,2025-07-13,1053.0,772.44
42,2025-07-13,1080.0,427.7
43,2025-07-13,1061.0,178.03
44,2025-07-13,1031.0,863.02
45,2025-07-13,1045.0,288.97
46,2025-07-13,1024.0,253.06
47,2025-07-13,1011.0,63.59
48,2025-07-13,1090.0,897.17
49,2025-07-13,1035.0,945.19
50,2025-07-13,1096.0,279.21
51,2025-07-13,1030.0,179.43
52,2025-07-13,1053.0,539.44
53,2025-07-13,1024.0,877.45
54,2025-07-13,1094.0,714.9
55,2025-07-13,1073.0,414.17
56,2025-07-13,1040.0,
57,2025-07-13,1017.0,355.82
58,2025-07-13,1094.0,
59,2025-07-13,1057.0,574.71
60,2025-07-13,1017.0,120.91
61,2025-07-13,1013.0,293.52
62,2025-07-13,1029.0,
63,2025-07-13,1057.0,417.8
64,2025-07-13,1039.0,658.19
65,2025-07-13,1081.0,558.39
66,2025-07-13,1036.0,521.31
67,2025-07-13,1025.0,588.55
68,2025-07-13,1041.0,629.27
69,2025-07-13,1090.0,63.47
70,2025-07-13,1067.0,426.17
71,2025-07-13,1023.0,84.85
72,2025-07-13,1081.0,172.05
73,2025-07-13,1091.0,690.04
74,2025-07-13,1016.0,48.4
75,2025-07-13,1063.0,
76,2025-07-13,1063.0,226.39
77,2025-07-13,1075.0,143.8
78,2025-07-13,1089.0,678.49
79,2025-07-13,1065.0,614.54
80,2025-07-13,1024.0,666.33
81,2025-07-13,1019.0,58.53
82,2025-07-13,1097.0,651.76
83,2025-07-13,1027.0,725.7
84,2025-07-13,,545.55
85,2025-07-13,1019.0,560.49
86,2025-07-13,1008.0,658.24
87,2025-07-13,1090.0,460.19
88,2025-07-13,1075.0,787.01
89,2025-07-13,1016.0,518.33
90,2025-07-13,1059.0,916.97
91,2025-07-13,1094.0,802.04
92,2025-07-13,1077.0,579.71
93,2025-07-13,1052.0,381.14
94,2025-07-13,1093.0,148.46
95,2025-07-13,1099.0,647.56
96,2025-07-13,1091.0,600.39
97,2025-07-13,,418.91
98,2025-07-13,1013.0,
99,2025-07-13,1037.0,831.52
100,2025-07-13,1048.0,219.57
101,2025-07-13,1000.0,627.52
102,2025-07-13,1012.0,166.39
103,2025-07-13,1063.0,133.6
104,2025-07-13,1043.0,216.65
105,2025-07-13,1044.0,654.64
106,2025-07-13,1019.0,79.44
107,2025-07-13,1009.0,10.78
108,2025-07-13,1090.0,389.42
109,2025-07-13,1080.0,942.65
110,2025-07-13,1039.0,843.88
111,2025-07-13,1086.0,332.84
112,2025-07-13,1058.0,69.39
113,2025-07-13,1016.0,947.88
114,2025-07-13,1060.0,994.25
115,2025-07-13,1007.0,835.43
116,2025-07-13,1039.0,
117,2025-07-13,1022.0,226.65
118,2025-07-13,1027.0,578.3
119,2025-07-13,1044.0,672.45
120,2025-07-13,1077.0,83.48
121,2025-07-13,1077.0,202.47
122,2025-07-13,1032.0,730.8
123,2025-07-13,1091.0,200.62
124,2025-07-13,1015.0,978.89
125,2025-07-13,1049.0,913.32
126,2025-07-13,1080.0,859.4
127,2025-07-13,1045.0,81.06
128,2025-07-13,1023.0,576.61
129,2025-07-13,,81.11
130,2025-07-13,1015.0,996.26
131,2025-07-13,1052.0,738.69
132,2025-07-13,1043.0,893.31
133,2025-07-13,1057.0,451.92
134,2025-07-13,1040.0,936.17
135,2025-07-13,1096.0,797.03
136,2025-07-13,1010.0,629.8
137,2025-07-13,1044.0,193.44
138,2025-07-13,1045.0,619.56
139,2025-07-13,1022.0,316.21
140,2025-07-13,1013.0,837.81
141,2025-07-13,1016.0,367.88
142,2025-07-13,,850.04
143,2025-07-13,,172.78
144,2025-07-13,1029.0,467.49
145,2025-07-13,1017.0,974.46
146,2025-07-13,1097.0,706.55
147,2025-07-13,1033.0,27.33
148,2025-07-13,1070.0,768.09
149,2025-07-13,1032.0,872.83
150,2025-07-13,1091.0,239.31
151,2025-07-13,1076.0,467.66
152,2025-07-13,1004.0,725.61
153,2025-07-13,1015.0,363.09
154,2025-07-13,1081.0,167.33
155,2025-07-13,1038.0,185.89
156,2025-07-13,1003.0,62.24
157,2025-07-13,1035.0,605.85
158,2025-07-13,1073.0,187.37
159,2025-07-13,1025.0,85.58
160,2025-07-13,,816.26
161,2025-07-13,1004.0,438.91
162,2025-07-13,1074.0,
163,2025-07-13,1089.0,352.54
164,2025-07-13,1096.0,257.12
165,2025-07-13,1073.0,588.88
166,2025-07-13,1004.0,686.45
167,2025-07-13,1057.0,776.26
168,2025-07-13,1076.0,601.65
169,2025-07-13,1066.0,625.88
170,2025-07-13,1067.0,39.14
171,2025-07-13,1087.0,934.87
172,2025-07-13,,986.44
173,2025-07-13,1090.0,762.15
174,2025-07-13,1089.0,759.15
175,2025-07-13,1039.0,
176,2025-07-13,1037.0,131.89
177,2025-07-13,1026.0,110.83
178,2025-07-13,1070.0,
179,2025-07-13,1019.0,518.67
180,2025-07-13,1068.0,286.63
181,2025-07-13,1013.0,626.04
182,2025-07-13,1078.0,106.73
183,2025-07-13,1074.0,419.95
184,2025-07-13,1093.0,
185,2025-07-13,1054.0,224.09
186,2025-07-13,1083.0,947.7
187,2025-07-13,1056.0,21.74
188,2025-07-13,1057.0,866.66
189,2025-07-13,1070.0,974.47
190,2025-07-13,1003.0,619.7
191,2025-07-13,1070.0,993.63
192,2025-07-13,1059.0,850.43
193,2025-07-13,1026.0,269.05
194,2025-07-13,1001.0,665.88
195,2025-07-13,,763.9
196,2025-07-13,1099.0,599.73
197,2025-07-13,1004.0,123.97
198,2025-07-13,1015.0,864.38
199,2025-07-13,1018.0,69.16
200,2025-07-13,1033.0,450.27
201,2025-07-13,1086.0,709.09
202,2025-07-13,1094.0,776.5
203,2025-07-13,1023.0,348.85
204,2025-07-13,1064.0,
205,2025-07-13,,941.28
206,2025-07-13,1084.0,723.91
207,2025-07-13,1042.0,589.66
208,2025-07-13,1078.0,778.07
209,2025-07-13,1029.0,124.25
210,2025-07-13,1040.0,473.14
211,2025-07-13,1034.0,489.11
212,2025-07-13,1010.0,
213,2025-07-13,1020.0,907.38
214,2025-07-13,1045.0,693.02
215,2025-07-13,1035.0,135.38
216,2025-07-13,1043.0,585.03
217,2025-07-13,1003.0,170.75
218,2025-07-13,1043.0,395.39
219,2025-07-13,1050.0,683.31
220,2025-07-13,1027.0,662.16
221,2025-07-13,1043.0,983.69
222,2025-07-13,1016.0,171.24
223,2025-07-13,1095.0,769.28
224,2025-07-13,1083.0,508.5
225,2025-07-13,1053.0,437.27
226,2025-07-13,1020.0,125.24
227,2025-07-13,1051.0,338.39
228,2025-07-13,1077.0,358.0
229,2025-07-13,1053.0,712.76
230,2025-07-13,1011.0,463.81
231,2025-07-13,1042.0,347.8
232,2025-07-13,1069.0,879.23
233,2025-07-13,1009.0,665.37
234,2025-07-13,1048.0,362.68
235,2025-07-13,1080.0,893.73
236,2025-07-13,1066.0,329.21
237,2025-07-13,1083.0,303.83
238,2025-07-13,1067.0,175.41
239,2025-07-13,1090.0,181.17
240,2025-07-13,1043.0,
241,2025-07-13,1075.0,554.7
242,2025-07-13,1038.0,306.03
243,2025-07-13,1066.0,166.77
244,2025-07-13,1003.0,832.32
245,2025-07-13,1086.0,650.93
246,2025-07-13,1072.0,874.6
247,2025-07-13,1087.0,24.41
248,2025-07-13,1047.0,696.42
249,2025-07-13,1034.0,637.95
250,2025-07-13,1011.0,128.05
251,2025-07-13,1032.0,396.66
252,2025-07-13,1004.0,877.83
253,2025-07-13,1003.0,852.32
254,2025-07-13,1018.0,264.34
255,2025-07-13,1008.0,804.1
256,2025-07-13,1003.0,661.36
257,2025-07-13,1020.0,581.81
258,2025-07-13,1081.0,513.41
259,2025-07-13,1042.0,413.23
260,2025-07-13,1014.0,669.86
261,2025-07-13,1027.0,179.7
262,2025-07-13,1069.0,347.86
263,2025-07-13,1028.0,251.72
264,2025-07-13,1072.0,725.8
265,2025-07-13,1023.0,388.1
266,2025-07-13,1081.0,333.56
267,2025-07-13,1016.0,158.23
268,2025-07-13,1033.0,186.24
269,2025-07-13,1087.0,302.5
270,2025-07-13,1080.0,55.84
271,2025-07-13,1002.0,348.84
272,2025-07-13,1029.0,105.24
273,2025-07-13,,342.03
274,2025-07-13,1055.0,722.68
275,2025-07-13,,735.73
276,2025-07-13,1021.0,949.89
277,2025-07-13,1064.0,871.71
278,2025-07-13,1039.0,185.16
279,2025-07-13,1077.0,394.33
280,2025-07-13,1055.0,267.22
281,2025-07-13,1073.0,576.35
282,2025-07-13,1009.0,975.93
283,2025-07-13,1075.0,
284,2025-07-13,1092.0,773.47
285,2025-07-13,1064.0,194.18
286,2025-07-13,1078.0,522.75
287,2025-07-13,1002.0,994.77
288,2025-07-13,1031.0,287.32
289,2025-07-13,1016.0,707.71
290,2025-07-13,1080.0,384.26
291,2025-07-13,1098.0,181.27
292,2025-07-13,1051.0,191.49
293,2025-07-13,1098.0,887.03
294,2025-07-13,1028.0,524.21
295,2025-07-13,1082.0,199.03
296,2025-07-13,1085.0,886.85
297,2025-07-13,1027.0,66.74
298,2025-07-13,1014.0,671.2
299,2025-07-13,1032.0,826.45
300,2025-07-13,1018.0,768.85
301,2025-07-13,1036.0,893.51
302,2025-07-13,1050.0,113.06
303,2025-07-13,1085.0,216.47
304,2025-07-13,1047.0,942.22
305,2025-07-13,1050.0,52.83
306,2025-07-13,1003.0,51.03
307,2025-07-13,1026.0,
308,2025-07-13,1064.0,532.39
309,2025-07-13,1022.0,472.48
310,2025-07-13,1083.0,538.0
311,2025-07-13,1045.0,912.33
312,2025-07-13,1031.0,601.51
313,2025-07-13,1012.0,395.05
314,2025-07-13,1021.0,869.63
315,2025-07-13,1091.0,718.25
316,2025-07-13,1004.0,328.44
317,2025-07-13,,995.24
318,2025-07-13,1075.0,957.95
319,2025-07-13,1089.0,542.83
320,2025-07-13,1027.0,51.07
321,2025-07-13,1045.0,164.26
322,2025-07-13,1048.0,693.77
323,2025-07-13,1000.0,487.39
324,2025-07-13,1067.0,10.47
325,2025-07-13,1096.0,903.04
326,2025-07-13,1045.0,647.32
327,2025-07-13,1004.0,574.93
328,2025-07-13,1095.0,729.43
329,2025-07-13,1063.0,294.48
330,2025-07-13,1055.0,416.11
331,2025-07-13,1053.0,577.86
332,2025-07-13,1062.0,59.11
333,2025-07-13,1053.0,124.25
334,2025-07-13,1086.0,496.16
335,2025-07-13,1063.0,
336,2025-07-13,1056.0,71.44
337,2025-07-13,1019.0,292.94
338,2025-07-13,1068.0,317.23
339,2025-07-13,1021.0,
340,2025-07-13,1008.0,532.21
341,2025-07-13,1034.0,532.94
342,2025-07-13,1061.0,452.47
343,2025-07-13,1003.0,352.15
344,2025-07-13,1013.0,385.83
345,2025-07-13,1084.0,43.79
346,2025-07-13,1054.0,895.52
347,2025-07-13,1011.0,237.42
348,2025-07-13,1021.0,13.3
349,2025-07-13,1012.0,363.57
350,2025-07-13,1022.0,349.3
351,2025-07-13,1061.0,200.62
352,2025-07-13,1065.0,814.87
353,2025-07-13,1041.0,748.09
354,2025-07-13,1047.0,643.72
355,2025-07-13,1001.0,648.29
356,2025-07-13,1082.0,636.61
357,2025-07-13,1053.0,337.25
358,2025-07-13,,
359,2025-07-13,1083.0,721.68
360,2025-07-13,1018.0,515.09
361,2025-07-13,1064.0,231.95
362,2025-07-13,1021.0,780.1
363,2025-07-13,1027.0,696.68
364,2025-07-13,1000.0,
365,2025-07-13,1096.0,307.17
366,2025-07-13,1076.0,62.18
367,2025-07-13,1088.0,495.59
368,2025-07-13,1024.0,121.81
369,2025-07-13,1056.0,303.22
370,2025-07-13,1081.0,11.08
371,2025-07-13,1049.0,999.27
372,2025-07-13,1045.0,832.72
373,2025-07-13,1011.0,593.72
374,2025-07-13,1077.0,880.1
375,2025-07-13,1065.0,183.01
376,2025-07-13,1052.0,561.99
377,2025-07-13,1045.0,724.13
378,2025-07-13,1068.0,223.25
379,2025-07-13,,
380,2025-07-13,1060.0,210.46
381,2025-07-13,1045.0,944.16
382,2025-07-13,1020.0,261.89
383,2025-07-13,1061.0,754.68
384,2025-07-13,1008.0,683.58
385,2025-07-13,1096.0,
386,2025-07-13,1015.0,92.66
387,2025-07-13,1039.0,778.76
388,2025-07-13,,376.36
389,2025-07-13,1046.0,531.89
390,2025-07-13,1098.0,974.39
391,2025-07-13,1041.0,487.11
392,2025-07-13,1053.0,573.98
393,2025-07-13,1078.0,546.86
394,2025-07-13,1038.0,862.63
395,2025-07-13,1067.0,114.55
396,2025-07-13,1035.0,19.3
397,2025-07-13,1048.0,301.65
398,2025-07-13,1067.0,981.96
399,2025-07-13,1083.0,446.81
400,2025-07-13,1016.0,821.32
401,2025-07-13,1077.0,544.44
402,2025-07-13,1028.0,88.91
403,2025-07-13,1074.0,
404,2025-07-13,1002.0,191.26
